timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1706734878088,244,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1289,10,10,244,0,84
1706734878088,244,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1289,10,10,244,0,88
1706734878131,247,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1288,10,10,247,0,81
1706734878134,244,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1289,10,10,244,0,78
1706734878134,244,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1288,10,10,244,0,83
1706734878177,249,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1289,10,10,249,0,77
1706734878173,252,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1289,10,10,252,0,78
1706734878236,256,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1289,10,10,256,0,96
1706734878264,267,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1289,10,10,267,0,88
1706734878266,294,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1289,10,10,294,0,122
1706734878334,261,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1289,10,10,261,0,106
1706734878334,270,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1288,10,10,270,0,109
1706734878380,242,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1289,10,10,242,0,78
1706734878380,242,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,242,0,83
1706734878380,242,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1287,10,10,242,0,92
1706734878434,257,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1289,10,10,257,0,101
1706734878427,282,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1289,10,10,282,0,108
1706734878531,240,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1289,10,10,240,0,77
1706734878493,280,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1287,10,10,280,0,123
1706734878560,239,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1289,10,10,239,0,70
1706734878596,226,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1288,10,10,226,0,72
1706734878605,229,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1289,10,10,229,0,74
1706734878622,233,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1289,10,10,233,0,74
1706734878622,233,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1289,10,10,233,0,77
1706734878622,233,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,233,0,74
1706734878692,224,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1289,10,10,224,0,71
1706734878710,271,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1289,10,10,271,0,114
1706734878772,232,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1289,10,10,232,0,78
1706734878773,231,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1289,10,10,231,0,75
1706734878801,224,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1288,10,10,224,0,71
1706734878824,228,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1289,10,10,228,0,77
1706734878835,244,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1289,10,10,244,0,84
1706734878855,231,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1289,10,10,231,0,79
1706734878855,232,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1289,10,10,232,0,81
1706734878855,235,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,235,0,79
1706734878918,230,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1289,10,10,230,0,73
1706734878981,227,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1289,10,10,227,0,74
1706734879005,233,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1289,10,10,233,0,78
1706734879005,237,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1289,10,10,237,0,85
1706734879026,221,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1289,10,10,221,0,68
1706734879052,244,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1289,10,10,244,0,82
1706734879080,227,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1289,10,10,227,0,75
1706734879087,220,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1289,10,10,220,0,65
1706734879090,225,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,225,0,73
1706734879087,228,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1289,10,10,228,0,75
1706734879148,231,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1289,10,10,231,0,71
1706734879209,241,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1289,10,10,241,0,83
1706734879238,229,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1289,10,10,229,0,76
1706734879248,220,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1289,10,10,220,0,70
1706734879242,235,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1289,10,10,235,0,79
1706734879297,224,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1289,10,10,224,0,70
1706734879307,228,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1289,10,10,228,0,69
1706734879317,224,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,224,0,67
1706734879308,233,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1289,10,10,233,0,76
1706734879316,238,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1289,10,10,238,0,75
1706734879380,225,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1289,10,10,225,0,69
1706734879450,229,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1289,10,10,229,0,78
1706734879469,234,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1289,10,10,234,0,78
1706734879468,238,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1289,10,10,238,0,83
1706734879477,230,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1289,10,10,230,0,72
1706734879522,228,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1289,10,10,228,0,68
1706734879536,225,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1289,10,10,225,0,68
1706734879542,225,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,225,0,70
1706734879542,229,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1288,10,10,229,0,77
1706734879554,227,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1289,10,10,227,0,76
1706734879605,231,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1289,10,10,231,0,75
1706734879680,233,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1289,10,10,233,0,75
1706734879703,231,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1289,10,10,231,0,71
1706734879707,227,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1289,10,10,227,0,70
1706734879707,229,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1289,10,10,229,0,75
1706734879751,219,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1289,10,10,219,0,67
1706734879762,222,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1289,10,10,222,0,71
1706734879767,220,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,220,0,68
1706734879771,223,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1289,10,10,223,0,69
1706734879782,222,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1289,10,10,222,0,69
1706734879837,234,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1289,10,10,234,0,81
1706734879913,231,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1289,10,10,231,0,81
1706734879935,228,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1289,10,10,228,0,73
1706734879935,228,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1289,10,10,228,0,76
1706734879937,233,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1289,10,10,233,0,77
1706734879970,221,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1289,10,10,221,0,68
1706734879987,225,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,225,0,70
1706734879986,242,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1289,10,10,242,0,82
1706734879995,243,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1289,10,10,243,0,81
1706734880005,233,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1289,10,10,233,0,76
1706734880074,230,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1289,10,10,230,0,78
1706734880145,235,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1289,10,10,235,0,70
1706734880164,232,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1289,10,10,232,0,79
1706734880164,238,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1289,10,10,238,0,81
1706734880170,232,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1289,10,10,232,0,76
1706734880193,232,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1288,10,10,232,0,74
1706734880212,230,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,230,0,73
1706734880229,229,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1289,10,10,229,0,77
1706734880238,232,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1289,10,10,232,0,73
1706734880238,236,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1289,10,10,236,0,80
1706734880305,241,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1289,10,10,241,0,81
1706734880381,241,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1289,10,10,241,0,82
1706734880403,234,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1289,10,10,234,0,76
1706734880403,236,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1289,10,10,236,0,83
1706734880396,247,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1289,10,10,247,0,86
1706734880425,235,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1289,10,10,235,0,79
1706734880443,230,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,230,0,72
1706734880459,227,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1288,10,10,227,0,69
1706734880470,232,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1289,10,10,232,0,77
1706734880475,231,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1289,10,10,231,0,75
1706734880547,226,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1288,10,10,226,0,75
1706734880623,222,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1289,10,10,222,0,68
1706734880639,222,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1289,10,10,222,0,69
1706734880639,228,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1289,10,10,228,0,74
1706734880643,228,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1289,10,10,228,0,70
1706734880660,224,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1289,10,10,224,0,67
1706734880674,231,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,231,0,75
1706734880686,230,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1289,10,10,230,0,70
1706734880706,231,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1289,10,10,231,0,69
1706734880702,235,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1289,10,10,235,0,73
1706734880773,231,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1289,10,10,231,0,75
1706734880845,224,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1289,10,10,224,0,72
1706734880871,227,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1289,10,10,227,0,74
1706734880869,229,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1289,10,10,229,0,72
1706734880861,240,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1289,10,10,240,0,83
1706734880885,231,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1289,10,10,231,0,72
1706734880906,216,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,216,0,63
1706734880916,227,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1289,10,10,227,0,67
1706734880937,226,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1289,10,10,226,0,74
1706734880937,226,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1289,10,10,226,0,70
1706734881004,236,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1289,10,10,236,0,76
1706734881070,230,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1289,10,10,230,0,79
1706734881099,231,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1289,10,10,231,0,72
1706734881102,233,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1289,10,10,233,0,75
1706734881099,243,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1289,10,10,243,0,88
1706734881122,248,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,248,0,98
1706734881117,255,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1289,10,10,255,0,103
1706734881143,229,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1289,10,10,229,0,77
1706734881164,229,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1289,10,10,229,0,75
1706734881164,229,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1289,10,10,229,0,75
1706734881240,236,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1289,10,10,236,0,79
1706734881301,230,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1289,10,10,230,0,72
1706734881331,224,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1287,10,10,224,0,71
1706734881343,219,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1289,10,10,219,0,69
1706734881335,227,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1289,10,10,227,0,73
1706734881372,226,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1289,10,10,226,0,68
1706734881372,231,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1289,10,10,231,0,76
1706734881371,238,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,238,0,70
1706734881394,219,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1289,10,10,219,0,69
1706734881394,219,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1289,10,10,219,0,68
1706734881476,230,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1289,10,10,230,0,71
1706734881531,227,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1289,10,10,227,0,68
1706734881556,228,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1289,10,10,228,0,72
1706734881563,227,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1289,10,10,227,0,71
1706734881563,234,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1289,10,10,234,0,78
1706734881599,225,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1289,10,10,225,0,68
1706734881604,226,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1289,10,10,226,0,69
1706734881609,222,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,222,0,72
1706734881614,221,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1289,10,10,221,0,68
1706734881614,225,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1288,10,10,225,0,69
1706734881706,222,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1288,10,10,222,0,71
1706734881758,225,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1289,10,10,225,0,69
1706734881791,221,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1289,10,10,221,0,68
1706734881786,229,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1288,10,10,229,0,72
1706734881797,235,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1289,10,10,235,0,71
1706734881825,226,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1289,10,10,226,0,69
1706734881831,224,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,224,0,73
1706734881830,230,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1289,10,10,230,0,70
1706734881836,233,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1289,10,10,233,0,76
1706734881839,232,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1289,10,10,232,0,73
1706734881929,225,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1289,10,10,225,0,73
1706734881983,223,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1289,10,10,223,0,70
1706734882018,235,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1289,10,10,235,0,75
1706734882013,240,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1289,10,10,240,0,84
1706734882032,222,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1289,10,10,222,0,68
1706734882051,227,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1289,10,10,227,0,75
1706734882057,223,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,223,0,73
1706734882061,219,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1289,10,10,219,0,68
1706734882072,219,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1289,10,10,219,0,69
1706734882069,232,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1289,10,10,232,0,74
1706734882155,225,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1289,10,10,225,0,74
1706734882208,236,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1289,10,10,236,0,79
1706734882254,229,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1286,10,10,229,0,71
1706734882254,233,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1289,10,10,233,0,79
1706734882254,234,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1289,10,10,234,0,78
1706734882281,222,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,222,0,71
1706734882281,223,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1289,10,10,223,0,71
1706734882278,230,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1289,10,10,230,0,79
1706734882302,222,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1289,10,10,222,0,69
1706734882291,233,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1289,10,10,233,0,78
1706734882381,228,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1289,10,10,228,0,75
1706734882445,232,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1289,10,10,232,0,75
1706734882489,229,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1289,10,10,229,0,74
1706734882483,235,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1288,10,10,235,0,80
1706734882487,231,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1289,10,10,231,0,82
1706734882505,225,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1289,10,10,225,0,73
1706734882503,232,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,232,0,73
1706734882509,234,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1288,10,10,234,0,78
1706734882525,224,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1289,10,10,224,0,72
1706734882525,236,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1289,10,10,236,0,84
1706734882610,223,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1289,10,10,223,0,69
1706734882677,224,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1289,10,10,224,0,71
1706734882719,233,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1289,10,10,233,0,73
1706734882719,233,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1289,10,10,233,0,72
1706734882719,236,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1289,10,10,236,0,75
1706734882731,227,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1289,10,10,227,0,73
1706734882738,233,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,233,0,75
1706734882744,233,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1289,10,10,233,0,76
1706734882763,230,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1288,10,10,230,0,71
1706734882749,250,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1289,10,10,250,0,75
1706734882834,223,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1289,10,10,223,0,68
1706734882902,231,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1289,10,10,231,0,74
1706734882953,235,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1289,10,10,235,0,77
1706734882959,230,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1289,10,10,230,0,73
1706734882956,233,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1289,10,10,233,0,78
1706734882971,226,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,226,0,70
1706734882953,244,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1289,10,10,244,0,88
1706734882978,224,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1289,10,10,224,0,69
1706734882993,219,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1289,10,10,219,0,67
1706734882999,263,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1289,10,10,263,0,74
1706734883134,224,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1289,10,10,224,0,69
1706734883058,311,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1289,10,10,311,0,149
1706734883188,230,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1289,10,10,230,0,74
1706734883189,234,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1289,10,10,234,0,85
1706734883189,245,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1288,10,10,245,0,88
1706734883202,280,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1289,10,10,280,0,94
1706734883212,270,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1289,10,10,270,0,82
1706734883197,285,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,285,0,98
1706734883197,285,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1289,10,10,285,0,99
1706734883262,225,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1289,10,10,225,0,71
1706734883359,221,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1289,10,10,221,0,63
1706734883370,223,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1289,10,10,223,0,67
1706734883418,227,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1289,10,10,227,0,72
1706734883424,222,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1289,10,10,222,0,66
1706734883434,222,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1288,10,10,222,0,68
1706734883487,222,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1289,10,10,222,0,66
1706734883483,230,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1289,10,10,230,0,76
1706734883483,233,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1289,10,10,233,0,77
1706734883483,238,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,238,0,85
1706734883483,245,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1289,10,10,245,0,90
1706734883581,221,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1289,10,10,221,0,67
1706734883593,236,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1289,10,10,236,0,74
1706734883647,216,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1289,10,10,216,0,64
1706734883645,240,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1289,10,10,239,0,73
1706734883656,229,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1289,10,10,228,0,70
1706734883709,224,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1289,10,10,224,0,67
1706734883716,232,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1288,10,10,232,0,75
1706734883713,237,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1289,10,10,237,0,81
1706734883722,228,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,228,0,72
1706734883729,256,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1289,10,10,256,0,103
1706734883804,240,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1289,10,10,240,0,83
1706734883830,227,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1289,10,10,227,0,74
1706734883863,235,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1289,10,10,235,0,79
1706734883885,218,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1289,10,10,218,0,63
1706734883885,242,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1288,10,10,242,0,78
1706734883934,246,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1289,10,10,246,0,72
1706734883949,237,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1288,10,10,237,0,85
1706734883950,241,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1287,10,10,241,0,85
1706734883950,242,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,242,0,85
1706734883986,224,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1289,10,10,224,0,66
1706734884044,225,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1289,10,10,225,0,73
1706734884057,232,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1289,10,10,232,0,73
1706734884099,232,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1289,10,10,232,0,77
1706734884103,236,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1289,10,10,236,0,80
1706734884127,252,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1289,10,10,252,0,75
1706734884181,221,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1289,10,10,221,0,69
1706734884191,213,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1288,10,10,213,0,62
1706734884187,227,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1289,10,10,227,0,71
1706734884193,235,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,235,0,79
1706734884210,231,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1289,10,10,231,0,79
1706734884270,229,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1288,10,10,229,0,73
1706734884290,228,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1289,10,10,228,0,72
